DÍA;HORA;NOX;CO;HUMO
18/03/2022;3:37:00 p. m.;127;73;391
18/03/2022;3:38:00 p. m.;105;915;76
18/03/2022;3:39:00 p. m.;6;650;259
18/03/2022;3:40:00 p. m.;96;329;94
18/03/2022;3:41:00 p. m.;110;995;143
18/03/2022;3:42:00 p. m.;41;1081;390
18/03/2022;3:43:00 p. m.;116;944;282
18/03/2022;3:44:00 p. m.;1;425;91
18/03/2022;3:45:00 p. m.;17;552;61
18/03/2022;3:46:00 p. m.;25;191;292
18/03/2022;3:47:00 p. m.;32;188;400
18/03/2022;3:48:00 p. m.;104;1013;206
18/03/2022;3:49:00 p. m.;6;447;407
18/03/2022;3:50:00 p. m.;33;1157;307
18/03/2022;3:51:00 p. m.;75;535;244
18/03/2022;3:52:00 p. m.;12;213;116
18/03/2022;3:53:00 p. m.;152;550;210
18/03/2022;3:54:00 p. m.;43;1084;217
18/03/2022;3:55:00 p. m.;65;464;60
18/03/2022;3:56:00 p. m.;53;378;7
18/03/2022;3:57:00 p. m.;30;516;97
18/03/2022;3:58:00 p. m.;11;217;275
18/03/2022;3:59:00 p. m.;62;305;160
18/03/2022;4:00:00 p. m.;7;593;167
18/03/2022;4:01:00 p. m.;118;100;383
18/03/2022;4:02:00 p. m.;1;1012;367
18/03/2022;4:03:00 p. m.;99;720;413
18/03/2022;4:04:00 p. m.;60;934;77
18/03/2022;4:05:00 p. m.;121;200;163
18/03/2022;4:06:00 p. m.;82;1066;163
18/03/2022;4:07:00 p. m.;135;507;396
18/03/2022;4:08:00 p. m.;13;1127;331
18/03/2022;4:09:00 p. m.;7;1092;190
18/03/2022;4:10:00 p. m.;128;755;259
18/03/2022;4:11:00 p. m.;109;443;367
18/03/2022;4:12:00 p. m.;96;1228;179
18/03/2022;4:13:00 p. m.;123;509;398
18/03/2022;4:14:00 p. m.;72;1164;340
18/03/2022;4:15:00 p. m.;39;690;334
18/03/2022;4:16:00 p. m.;48;39;364
18/03/2022;4:17:00 p. m.;147;457;171
18/03/2022;4:18:00 p. m.;57;302;50
18/03/2022;4:19:00 p. m.;116;845;357
18/03/2022;4:20:00 p. m.;57;193;312
18/03/2022;4:21:00 p. m.;64;245;239
18/03/2022;4:22:00 p. m.;108;1103;370
18/03/2022;4:23:00 p. m.;24;589;178
18/03/2022;4:24:00 p. m.;15;270;58
18/03/2022;4:25:00 p. m.;51;38;142
18/03/2022;4:26:00 p. m.;95;687;402
18/03/2022;4:27:00 p. m.;92;25;118
18/03/2022;4:28:00 p. m.;42;926;343
18/03/2022;4:29:00 p. m.;34;594;303
18/03/2022;4:30:00 p. m.;36;1031;174
18/03/2022;4:31:00 p. m.;153;1041;261
18/03/2022;4:32:00 p. m.;49;1238;30
18/03/2022;4:33:00 p. m.;147;483;47
18/03/2022;4:34:00 p. m.;15;742;6
18/03/2022;4:35:00 p. m.;33;554;423
18/03/2022;4:36:00 p. m.;108;12;379
18/03/2022;4:37:00 p. m.;111;446;391
18/03/2022;4:38:00 p. m.;66;523;310
18/03/2022;4:39:00 p. m.;12;681;337
18/03/2022;4:40:00 p. m.;64;488;253
18/03/2022;4:41:00 p. m.;58;355;419
18/03/2022;4:42:00 p. m.;130;358;414
18/03/2022;4:43:00 p. m.;47;694;389
18/03/2022;4:44:00 p. m.;151;772;351
18/03/2022;4:45:00 p. m.;31;481;229
18/03/2022;4:46:00 p. m.;113;1167;44
18/03/2022;4:47:00 p. m.;49;829;166
18/03/2022;4:48:00 p. m.;92;880;203
18/03/2022;4:49:00 p. m.;93;677;181
18/03/2022;4:50:00 p. m.;7;914;411
18/03/2022;4:51:00 p. m.;20;1033;234
18/03/2022;4:52:00 p. m.;150;870;232
18/03/2022;4:53:00 p. m.;42;649;129
18/03/2022;4:54:00 p. m.;27;233;225
18/03/2022;4:55:00 p. m.;51;367;36
18/03/2022;4:56:00 p. m.;2;598;264
18/03/2022;4:57:00 p. m.;148;655;278
18/03/2022;4:58:00 p. m.;36;390;141
18/03/2022;4:59:00 p. m.;110;814;288
18/03/2022;5:00:00 p. m.;40;504;59
18/03/2022;5:01:00 p. m.;33;392;163
18/03/2022;5:02:00 p. m.;16;353;266
18/03/2022;5:03:00 p. m.;66;1189;4
18/03/2022;5:04:00 p. m.;19;1198;6
18/03/2022;5:05:00 p. m.;134;1115;78
18/03/2022;5:06:00 p. m.;26;1182;293
18/03/2022;5:07:00 p. m.;118;583;430
18/03/2022;5:08:00 p. m.;79;437;243
18/03/2022;5:09:00 p. m.;107;1225;225
18/03/2022;5:10:00 p. m.;7;1192;302
18/03/2022;5:11:00 p. m.;142;485;22
18/03/2022;5:12:00 p. m.;43;234;307
18/03/2022;5:13:00 p. m.;51;1026;270
18/03/2022;5:14:00 p. m.;12;11;182
18/03/2022;5:15:00 p. m.;154;464;197
18/03/2022;5:16:00 p. m.;67;829;219
18/03/2022;5:17:00 p. m.;67;772;403
18/03/2022;5:18:00 p. m.;7;409;171
18/03/2022;5:19:00 p. m.;5;270;251
18/03/2022;5:20:00 p. m.;132;443;22
18/03/2022;5:21:00 p. m.;129;777;267
18/03/2022;5:22:00 p. m.;102;758;183
18/03/2022;5:23:00 p. m.;68;191;295
18/03/2022;5:24:00 p. m.;27;1116;379
18/03/2022;5:25:00 p. m.;38;387;196
18/03/2022;5:26:00 p. m.;41;80;351
18/03/2022;5:27:00 p. m.;82;693;104
18/03/2022;5:28:00 p. m.;101;1147;251
18/03/2022;5:29:00 p. m.;79;511;229
18/03/2022;5:30:00 p. m.;76;159;160
18/03/2022;5:31:00 p. m.;7;635;82
18/03/2022;5:32:00 p. m.;88;883;124
18/03/2022;5:33:00 p. m.;91;1051;41
18/03/2022;5:34:00 p. m.;122;937;193
18/03/2022;5:35:00 p. m.;94;1196;43
18/03/2022;5:36:00 p. m.;111;1034;189
18/03/2022;5:37:00 p. m.;102;523;404
18/03/2022;5:38:00 p. m.;39;671;89
18/03/2022;5:39:00 p. m.;94;1000;258
18/03/2022;5:40:00 p. m.;126;484;12
18/03/2022;5:41:00 p. m.;126;760;326
18/03/2022;5:42:00 p. m.;121;782;323
18/03/2022;5:43:00 p. m.;114;991;162
18/03/2022;5:44:00 p. m.;148;1000;327
18/03/2022;5:45:00 p. m.;113;640;102
18/03/2022;5:46:00 p. m.;127;1017;125
18/03/2022;5:47:00 p. m.;104;880;137
18/03/2022;5:48:00 p. m.;76;1149;103
18/03/2022;5:49:00 p. m.;47;215;420
18/03/2022;5:50:00 p. m.;131;179;315
18/03/2022;5:51:00 p. m.;141;819;226
18/03/2022;5:52:00 p. m.;91;211;180
18/03/2022;5:53:00 p. m.;136;950;175
18/03/2022;5:54:00 p. m.;25;41;9
18/03/2022;5:55:00 p. m.;38;520;287
18/03/2022;5:56:00 p. m.;114;30;166
18/03/2022;5:57:00 p. m.;60;794;377
18/03/2022;5:58:00 p. m.;103;1100;325
18/03/2022;5:59:00 p. m.;24;656;188
18/03/2022;6:00:00 p. m.;25;101;129
18/03/2022;6:00:00 a. m.;116;668;300
19/03/2022;6:00:00 a. m.;46;478;291
19/03/2022;6:01:00 a. m.;75;522;263
19/03/2022;6:02:00 a. m.;50;393;310
19/03/2022;6:03:00 a. m.;146;312;327
19/03/2022;6:04:00 a. m.;120;385;380
19/03/2022;6:05:00 a. m.;0;683;104
19/03/2022;6:06:00 a. m.;91;54;331
19/03/2022;6:07:00 a. m.;154;1252;145
19/03/2022;6:08:00 a. m.;64;969;334
19/03/2022;6:09:00 a. m.;143;555;356
19/03/2022;6:10:00 a. m.;115;141;137
19/03/2022;6:11:00 a. m.;58;990;378
19/03/2022;6:12:00 a. m.;48;457;244
19/03/2022;6:13:00 a. m.;61;311;162
19/03/2022;6:14:00 a. m.;126;1208;187
19/03/2022;6:15:00 a. m.;142;1174;223
19/03/2022;6:16:00 a. m.;26;204;292
19/03/2022;6:17:00 a. m.;131;676;307
19/03/2022;6:18:00 a. m.;88;192;20
19/03/2022;6:19:00 a. m.;151;984;233
19/03/2022;6:20:00 a. m.;128;978;150
19/03/2022;6:21:00 a. m.;65;1049;330
19/03/2022;6:22:00 a. m.;102;1228;318
19/03/2022;6:23:00 a. m.;149;1072;189
19/03/2022;6:24:00 a. m.;111;263;276
19/03/2022;6:25:00 a. m.;126;44;93
19/03/2022;6:26:00 a. m.;118;668;183
19/03/2022;6:27:00 a. m.;79;860;166
19/03/2022;6:28:00 a. m.;13;141;343
19/03/2022;6:29:00 a. m.;154;418;199
19/03/2022;6:30:00 a. m.;7;874;244
19/03/2022;6:31:00 a. m.;49;1021;51
19/03/2022;6:32:00 a. m.;55;106;95
19/03/2022;6:33:00 a. m.;11;992;330
19/03/2022;6:34:00 a. m.;142;1068;307
19/03/2022;6:35:00 a. m.;107;802;11
19/03/2022;6:36:00 a. m.;122;281;219
19/03/2022;6:37:00 a. m.;38;171;423
19/03/2022;6:38:00 a. m.;121;982;266
19/03/2022;6:39:00 a. m.;133;989;223
19/03/2022;6:40:00 a. m.;15;537;80
19/03/2022;6:41:00 a. m.;34;1215;101
19/03/2022;6:42:00 a. m.;0;1185;54
19/03/2022;6:43:00 a. m.;88;788;289
19/03/2022;6:44:00 a. m.;20;723;62
19/03/2022;6:45:00 a. m.;83;233;46
19/03/2022;6:46:00 a. m.;90;785;326
19/03/2022;6:47:00 a. m.;89;690;284
19/03/2022;6:48:00 a. m.;17;731;227
19/03/2022;6:49:00 a. m.;128;1082;118
19/03/2022;6:50:00 a. m.;39;362;151
19/03/2022;6:51:00 a. m.;47;413;330
19/03/2022;6:52:00 a. m.;128;584;145
19/03/2022;6:53:00 a. m.;34;1214;343
19/03/2022;6:54:00 a. m.;117;286;184
19/03/2022;6:55:00 a. m.;13;69;283
19/03/2022;6:56:00 a. m.;74;887;364
19/03/2022;6:57:00 a. m.;117;357;411
19/03/2022;6:58:00 a. m.;27;1078;154
19/03/2022;6:59:00 a. m.;153;1001;414
19/03/2022;7:00:00 a. m.;9;415;378
19/03/2022;7:01:00 a. m.;81;808;220
19/03/2022;7:02:00 a. m.;33;451;180
19/03/2022;7:03:00 a. m.;86;411;314
19/03/2022;7:04:00 a. m.;18;109;357
19/03/2022;7:05:00 a. m.;109;622;329
19/03/2022;7:06:00 a. m.;129;1204;28
19/03/2022;7:07:00 a. m.;104;852;335
19/03/2022;7:08:00 a. m.;128;561;129
19/03/2022;7:09:00 a. m.;59;165;333
19/03/2022;7:10:00 a. m.;124;909;173
19/03/2022;7:11:00 a. m.;2;1219;366
19/03/2022;7:12:00 a. m.;143;1097;390
19/03/2022;7:13:00 a. m.;138;657;150
19/03/2022;7:14:00 a. m.;146;1189;212
19/03/2022;7:15:00 a. m.;85;519;2
19/03/2022;7:16:00 a. m.;136;342;136
19/03/2022;7:17:00 a. m.;85;570;258
19/03/2022;7:18:00 a. m.;154;11;423
19/03/2022;7:19:00 a. m.;152;431;58
19/03/2022;7:20:00 a. m.;143;978;303
19/03/2022;7:21:00 a. m.;26;393;237
19/03/2022;7:22:00 a. m.;110;757;356
19/03/2022;7:23:00 a. m.;84;472;10
19/03/2022;7:24:00 a. m.;40;738;347
19/03/2022;7:25:00 a. m.;7;853;242
19/03/2022;7:26:00 a. m.;149;1050;36
19/03/2022;7:27:00 a. m.;107;232;66
19/03/2022;7:28:00 a. m.;47;632;352
19/03/2022;7:29:00 a. m.;141;1200;78
19/03/2022;7:30:00 a. m.;53;984;60
19/03/2022;7:31:00 a. m.;145;666;103
19/03/2022;7:32:00 a. m.;53;1184;145
19/03/2022;7:33:00 a. m.;102;1064;206
19/03/2022;7:34:00 a. m.;41;276;99
19/03/2022;7:35:00 a. m.;33;638;381
19/03/2022;7:36:00 a. m.;121;1240;197
19/03/2022;7:37:00 a. m.;58;262;14
19/03/2022;7:38:00 a. m.;151;1218;89
19/03/2022;7:39:00 a. m.;132;271;328
19/03/2022;7:40:00 a. m.;27;992;86
19/03/2022;7:41:00 a. m.;23;1216;230
19/03/2022;7:42:00 a. m.;53;189;130
19/03/2022;7:43:00 a. m.;53;540;41
19/03/2022;7:44:00 a. m.;37;832;19
19/03/2022;7:45:00 a. m.;70;705;54
19/03/2022;7:46:00 a. m.;22;378;217
19/03/2022;7:47:00 a. m.;74;1118;49
19/03/2022;7:48:00 a. m.;78;763;217
19/03/2022;7:49:00 a. m.;154;341;164
19/03/2022;7:50:00 a. m.;95;1229;286
19/03/2022;7:51:00 a. m.;86;570;20
19/03/2022;7:52:00 a. m.;8;294;83
19/03/2022;7:53:00 a. m.;81;608;122
19/03/2022;7:54:00 a. m.;60;2;395
19/03/2022;7:55:00 a. m.;95;941;277
19/03/2022;7:56:00 a. m.;58;77;258
19/03/2022;7:57:00 a. m.;88;468;54
19/03/2022;7:58:00 a. m.;125;1056;200
19/03/2022;7:59:00 a. m.;78;151;259
19/03/2022;8:00:00 a. m.;70;501;75
19/03/2022;8:01:00 a. m.;5;635;418
19/03/2022;8:02:00 a. m.;140;1008;5
19/03/2022;8:03:00 a. m.;58;619;389
19/03/2022;8:04:00 a. m.;25;950;342
19/03/2022;8:05:00 a. m.;88;919;333
19/03/2022;8:06:00 a. m.;6;1091;83
19/03/2022;8:07:00 a. m.;78;364;159
19/03/2022;8:08:00 a. m.;94;1084;323
19/03/2022;8:09:00 a. m.;110;367;79
19/03/2022;8:10:00 a. m.;20;1153;81
19/03/2022;8:11:00 a. m.;109;946;137
19/03/2022;8:12:00 a. m.;149;623;317
19/03/2022;8:13:00 a. m.;86;1011;338
19/03/2022;8:14:00 a. m.;150;685;62
19/03/2022;8:15:00 a. m.;88;984;128
19/03/2022;8:16:00 a. m.;59;640;245
19/03/2022;8:17:00 a. m.;95;111;349
19/03/2022;8:18:00 a. m.;114;931;336
19/03/2022;8:19:00 a. m.;55;426;221
19/03/2022;8:20:00 a. m.;83;796;182
19/03/2022;8:21:00 a. m.;40;455;130
19/03/2022;8:22:00 a. m.;45;103;98
19/03/2022;8:23:00 a. m.;128;1204;177
19/03/2022;8:24:00 a. m.;19;1214;394
19/03/2022;8:25:00 a. m.;14;75;122
19/03/2022;8:26:00 a. m.;148;703;144
19/03/2022;8:27:00 a. m.;148;711;111
19/03/2022;8:28:00 a. m.;72;670;196
19/03/2022;8:29:00 a. m.;126;1098;221
19/03/2022;8:30:00 a. m.;10;128;17
19/03/2022;8:31:00 a. m.;121;428;318
19/03/2022;8:32:00 a. m.;38;853;85
19/03/2022;8:33:00 a. m.;103;699;224
19/03/2022;8:34:00 a. m.;40;889;126
19/03/2022;8:35:00 a. m.;136;700;84
19/03/2022;8:36:00 a. m.;90;411;39
19/03/2022;8:37:00 a. m.;148;512;33
19/03/2022;8:38:00 a. m.;30;812;121
19/03/2022;8:39:00 a. m.;77;865;215
19/03/2022;8:40:00 a. m.;14;574;232
19/03/2022;8:41:00 a. m.;144;86;210
19/03/2022;8:42:00 a. m.;151;87;216
19/03/2022;8:43:00 a. m.;43;824;52
19/03/2022;8:44:00 a. m.;32;603;406
19/03/2022;8:45:00 a. m.;100;572;277
19/03/2022;8:46:00 a. m.;153;460;397
19/03/2022;8:47:00 a. m.;3;477;188
19/03/2022;8:48:00 a. m.;147;354;171
19/03/2022;8:49:00 a. m.;134;511;414
19/03/2022;8:50:00 a. m.;143;20;273
19/03/2022;8:51:00 a. m.;115;328;67
19/03/2022;8:52:00 a. m.;88;1209;255
19/03/2022;8:53:00 a. m.;55;1037;386
19/03/2022;8:54:00 a. m.;84;701;341
19/03/2022;8:55:00 a. m.;62;488;399
19/03/2022;8:56:00 a. m.;150;860;68
19/03/2022;8:57:00 a. m.;118;719;385
19/03/2022;8:58:00 a. m.;76;562;245
19/03/2022;8:59:00 a. m.;90;686;283
19/03/2022;9:00:00 a. m.;113;972;162
19/03/2022;9:01:00 a. m.;109;1202;10
19/03/2022;9:02:00 a. m.;90;312;250
19/03/2022;9:03:00 a. m.;59;39;388
19/03/2022;9:04:00 a. m.;98;1249;58
19/03/2022;9:05:00 a. m.;3;833;227
19/03/2022;9:06:00 a. m.;106;707;179
19/03/2022;9:07:00 a. m.;87;931;75
19/03/2022;9:08:00 a. m.;38;612;16
19/03/2022;9:09:00 a. m.;147;851;101
19/03/2022;9:10:00 a. m.;64;1123;6
19/03/2022;9:11:00 a. m.;112;1226;256
19/03/2022;9:12:00 a. m.;19;1231;288
19/03/2022;9:13:00 a. m.;98;1039;7
19/03/2022;9:14:00 a. m.;122;68;9
19/03/2022;9:15:00 a. m.;25;1038;20
19/03/2022;9:16:00 a. m.;121;588;246
19/03/2022;9:17:00 a. m.;116;218;164
19/03/2022;9:18:00 a. m.;51;777;309
19/03/2022;9:19:00 a. m.;39;941;372
19/03/2022;9:20:00 a. m.;50;1190;258
19/03/2022;9:21:00 a. m.;120;526;295
19/03/2022;9:22:00 a. m.;94;1220;57
19/03/2022;9:23:00 a. m.;66;827;125
19/03/2022;9:24:00 a. m.;51;269;261
19/03/2022;9:25:00 a. m.;147;617;132
19/03/2022;9:26:00 a. m.;113;511;212
19/03/2022;9:27:00 a. m.;131;416;16
19/03/2022;9:28:00 a. m.;114;284;184
19/03/2022;9:29:00 a. m.;28;1232;86
19/03/2022;9:30:00 a. m.;101;529;258
19/03/2022;9:31:00 a. m.;82;790;111
19/03/2022;9:32:00 a. m.;97;78;157
19/03/2022;9:33:00 a. m.;152;640;336
19/03/2022;9:34:00 a. m.;0;904;424
19/03/2022;9:35:00 a. m.;84;1073;393
19/03/2022;9:36:00 a. m.;11;405;223
19/03/2022;9:37:00 a. m.;141;751;262
19/03/2022;9:38:00 a. m.;84;1039;124
19/03/2022;9:39:00 a. m.;79;402;122
19/03/2022;9:40:00 a. m.;0;0;0
19/03/2022;9:41:00 a. m.;0;0;0
19/03/2022;9:42:00 a. m.;0;0;0
19/03/2022;9:43:00 a. m.;0;0;0
19/03/2022;9:44:00 a. m.;0;0;0
19/03/2022;9:45:00 a. m.;0;0;0
19/03/2022;9:46:00 a. m.;0;0;0
19/03/2022;9:47:00 a. m.;0;0;0
19/03/2022;9:48:00 a. m.;0;0;0
19/03/2022;9:49:00 a. m.;0;0;0
19/03/2022;9:50:00 a. m.;0;0;0
19/03/2022;9:51:00 a. m.;0;0;0
19/03/2022;9:52:00 a. m.;0;0;0
19/03/2022;9:53:00 a. m.;0;0;0
19/03/2022;9:54:00 a. m.;0;0;0
19/03/2022;9:55:00 a. m.;0;0;0
19/03/2022;9:56:00 a. m.;0;0;0
19/03/2022;9:57:00 a. m.;0;0;0
19/03/2022;9:58:00 a. m.;0;0;0
19/03/2022;9:59:00 a. m.;0;0;0
19/03/2022;10:00:00 a. m.;0;0;0
19/03/2022;10:01:00 a. m.;0;0;0
19/03/2022;10:02:00 a. m.;0;0;0
19/03/2022;10:03:00 a. m.;0;0;0
19/03/2022;10:04:00 a. m.;0;0;0
19/03/2022;10:05:00 a. m.;0;0;0
19/03/2022;10:06:00 a. m.;0;0;0
19/03/2022;10:07:00 a. m.;0;0;0
19/03/2022;10:08:00 a. m.;0;0;0
19/03/2022;10:09:00 a. m.;0;0;0
19/03/2022;10:10:00 a. m.;0;0;0
19/03/2022;10:11:00 a. m.;0;0;0
19/03/2022;10:12:00 a. m.;16;460;13
19/03/2022;10:13:00 a. m.;105;1126;19
19/03/2022;10:14:00 a. m.;149;705;58
19/03/2022;10:15:00 a. m.;149;444;104
19/03/2022;10:16:00 a. m.;18;1097;22
19/03/2022;10:17:00 a. m.;17;448;27
19/03/2022;10:18:00 a. m.;43;982;136
19/03/2022;10:19:00 a. m.;121;1006;260
19/03/2022;10:20:00 a. m.;66;908;381
19/03/2022;10:21:00 a. m.;27;1013;102
19/03/2022;10:22:00 a. m.;12;631;78
19/03/2022;10:23:00 a. m.;78;185;405
19/03/2022;10:24:00 a. m.;17;1114;48
19/03/2022;10:25:00 a. m.;47;974;385
19/03/2022;10:26:00 a. m.;56;1176;422
19/03/2022;10:27:00 a. m.;53;822;117
19/03/2022;10:28:00 a. m.;84;847;321
19/03/2022;10:29:00 a. m.;17;965;223
19/03/2022;10:30:00 a. m.;30;1026;256
19/03/2022;10:31:00 a. m.;130;681;94
19/03/2022;10:32:00 a. m.;36;419;229
19/03/2022;10:33:00 a. m.;151;1066;135
19/03/2022;10:34:00 a. m.;53;850;139
19/03/2022;10:35:00 a. m.;84;776;120
19/03/2022;10:36:00 a. m.;130;196;363
19/03/2022;10:37:00 a. m.;154;439;338
19/03/2022;10:38:00 a. m.;74;747;15
19/03/2022;10:39:00 a. m.;15;113;76
19/03/2022;10:40:00 a. m.;98;95;170
19/03/2022;10:41:00 a. m.;75;446;130
19/03/2022;10:42:00 a. m.;18;1239;115
19/03/2022;10:43:00 a. m.;127;619;199
19/03/2022;10:44:00 a. m.;40;239;47
19/03/2022;10:45:00 a. m.;143;830;325
19/03/2022;10:46:00 a. m.;122;120;26
19/03/2022;10:47:00 a. m.;112;804;208
19/03/2022;10:48:00 a. m.;26;90;94
19/03/2022;10:49:00 a. m.;8;1151;151
19/03/2022;10:50:00 a. m.;52;960;50
19/03/2022;10:51:00 a. m.;35;1063;404
19/03/2022;10:52:00 a. m.;27;668;70
19/03/2022;10:53:00 a. m.;27;399;327
19/03/2022;10:54:00 a. m.;17;536;239
19/03/2022;10:55:00 a. m.;132;1006;95
19/03/2022;10:56:00 a. m.;11;278;376
19/03/2022;10:57:00 a. m.;11;448;34
19/03/2022;10:58:00 a. m.;5;758;207
19/03/2022;10:59:00 a. m.;146;326;364
19/03/2022;11:00:00 a. m.;151;1118;421
19/03/2022;11:01:00 a. m.;88;1180;249
19/03/2022;11:02:00 a. m.;125;293;204
19/03/2022;11:03:00 a. m.;122;110;310
19/03/2022;11:04:00 a. m.;122;44;212
19/03/2022;11:05:00 a. m.;109;1050;252
19/03/2022;11:06:00 a. m.;57;717;191
19/03/2022;11:07:00 a. m.;131;793;342
19/03/2022;11:08:00 a. m.;21;944;133
19/03/2022;11:09:00 a. m.;11;1065;15
19/03/2022;11:10:00 a. m.;87;565;149
19/03/2022;11:11:00 a. m.;147;516;123
19/03/2022;11:12:00 a. m.;62;297;80
19/03/2022;11:13:00 a. m.;93;1244;45
19/03/2022;11:14:00 a. m.;46;348;400
19/03/2022;11:15:00 a. m.;116;476;117
19/03/2022;11:16:00 a. m.;85;170;258
19/03/2022;11:17:00 a. m.;132;235;393
19/03/2022;11:18:00 a. m.;71;814;391
19/03/2022;11:19:00 a. m.;54;1033;381
19/03/2022;11:20:00 a. m.;68;44;63
19/03/2022;11:21:00 a. m.;61;552;388
19/03/2022;11:22:00 a. m.;69;409;216
19/03/2022;11:23:00 a. m.;34;875;308
19/03/2022;11:24:00 a. m.;105;1049;387
19/03/2022;11:25:00 a. m.;94;71;74
19/03/2022;11:26:00 a. m.;39;706;347
19/03/2022;11:27:00 a. m.;90;1016;2
19/03/2022;11:28:00 a. m.;36;1213;15
19/03/2022;11:29:00 a. m.;74;451;1
19/03/2022;11:30:00 a. m.;90;471;144
19/03/2022;11:31:00 a. m.;39;664;298
19/03/2022;11:32:00 a. m.;125;984;83
19/03/2022;11:33:00 a. m.;21;670;151
19/03/2022;11:34:00 a. m.;86;710;321
19/03/2022;11:35:00 a. m.;94;1096;297
19/03/2022;11:36:00 a. m.;100;819;398
19/03/2022;11:37:00 a. m.;74;120;134
19/03/2022;11:38:00 a. m.;26;169;58
19/03/2022;11:39:00 a. m.;131;1047;309
19/03/2022;11:40:00 a. m.;129;895;60
19/03/2022;11:41:00 a. m.;42;1114;45
19/03/2022;11:42:00 a. m.;96;158;267
19/03/2022;11:43:00 a. m.;134;916;360
19/03/2022;11:44:00 a. m.;110;970;332
19/03/2022;11:45:00 a. m.;104;339;292
19/03/2022;11:46:00 a. m.;126;1227;152
19/03/2022;11:47:00 a. m.;69;1167;186
19/03/2022;11:48:00 a. m.;18;348;136
19/03/2022;11:49:00 a. m.;131;875;95
19/03/2022;11:50:00 a. m.;41;1035;208
19/03/2022;11:51:00 a. m.;23;1111;190
19/03/2022;11:52:00 a. m.;112;805;3
19/03/2022;11:53:00 a. m.;95;470;199
19/03/2022;11:54:00 a. m.;137;665;246
19/03/2022;11:55:00 a. m.;85;455;161
19/03/2022;11:56:00 a. m.;115;981;305
19/03/2022;11:57:00 a. m.;119;73;325
19/03/2022;11:58:00 a. m.;116;1083;401
19/03/2022;11:59:00 a. m.;133;370;255
19/03/2022;12:00:00 p. m.;36;272;243
19/03/2022;12:01:00 p. m.;149;968;257
19/03/2022;12:02:00 p. m.;147;363;267
19/03/2022;12:03:00 p. m.;10;1226;170
19/03/2022;12:04:00 p. m.;135;77;48
19/03/2022;12:05:00 p. m.;142;881;275
19/03/2022;12:06:00 p. m.;61;1117;167
19/03/2022;12:07:00 p. m.;100;613;287
19/03/2022;12:08:00 p. m.;40;266;314
19/03/2022;12:09:00 p. m.;61;519;343
19/03/2022;12:10:00 p. m.;0;509;100
19/03/2022;12:11:00 p. m.;41;993;364
19/03/2022;12:12:00 p. m.;7;97;336
19/03/2022;12:13:00 p. m.;69;357;349
19/03/2022;12:14:00 p. m.;57;949;166
19/03/2022;12:15:00 p. m.;17;1192;263
19/03/2022;12:16:00 p. m.;43;138;387
19/03/2022;12:17:00 p. m.;55;1160;258
19/03/2022;12:18:00 p. m.;41;63;197
19/03/2022;12:19:00 p. m.;54;797;271
19/03/2022;12:20:00 p. m.;38;772;313
19/03/2022;12:21:00 p. m.;128;892;274
19/03/2022;12:22:00 p. m.;28;994;367
19/03/2022;12:23:00 p. m.;80;829;155
19/03/2022;12:24:00 p. m.;122;231;202
19/03/2022;12:25:00 p. m.;71;1094;71
19/03/2022;12:26:00 p. m.;60;970;32
19/03/2022;12:27:00 p. m.;50;138;385
19/03/2022;12:28:00 p. m.;152;699;76
19/03/2022;12:29:00 p. m.;121;879;102
19/03/2022;12:30:00 p. m.;42;880;288
19/03/2022;12:31:00 p. m.;9;1138;426
19/03/2022;12:32:00 p. m.;4;28;347
19/03/2022;12:33:00 p. m.;144;20;152
19/03/2022;12:34:00 p. m.;27;245;14
19/03/2022;12:35:00 p. m.;62;296;422
19/03/2022;12:36:00 p. m.;143;564;118
19/03/2022;12:37:00 p. m.;119;992;88
19/03/2022;12:38:00 p. m.;40;464;50
19/03/2022;12:39:00 p. m.;62;688;330
19/03/2022;12:40:00 p. m.;91;765;407
19/03/2022;12:41:00 p. m.;9;704;208
19/03/2022;12:42:00 p. m.;48;716;267
19/03/2022;12:43:00 p. m.;104;554;67
19/03/2022;12:44:00 p. m.;5;940;46
19/03/2022;12:45:00 p. m.;78;167;15
19/03/2022;12:46:00 p. m.;97;867;199
19/03/2022;12:47:00 p. m.;74;1122;25
19/03/2022;12:48:00 p. m.;83;346;197
19/03/2022;12:49:00 p. m.;130;597;80
19/03/2022;12:50:00 p. m.;87;1153;125
19/03/2022;12:51:00 p. m.;47;402;223
19/03/2022;12:52:00 p. m.;64;326;63
19/03/2022;12:53:00 p. m.;131;783;69
19/03/2022;12:54:00 p. m.;106;203;140
19/03/2022;12:55:00 p. m.;154;910;170
19/03/2022;12:56:00 p. m.;97;50;35
19/03/2022;12:57:00 p. m.;89;895;423
19/03/2022;12:58:00 p. m.;50;977;87
19/03/2022;12:59:00 p. m.;24;203;275
19/03/2022;1:00:00 p. m.;4;1067;181
19/03/2022;1:01:00 p. m.;22;573;230
19/03/2022;1:02:00 p. m.;52;1172;321
19/03/2022;1:03:00 p. m.;104;765;209
19/03/2022;1:04:00 p. m.;105;278;400
19/03/2022;1:05:00 p. m.;97;1055;335
19/03/2022;1:06:00 p. m.;52;723;374
19/03/2022;1:07:00 p. m.;63;1108;113
19/03/2022;1:08:00 p. m.;56;813;153
19/03/2022;1:09:00 p. m.;23;76;431
19/03/2022;1:10:00 p. m.;118;1094;168
19/03/2022;1:11:00 p. m.;130;944;34
